Normativa,Link,Tipo de Norma,Número,Día,Año,Mes
DECRETO 1460 DEL 04 DE SEPTIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1460 DEL 04 DE SEPTIEMBRE DE 2017.pdf,['DECRETO'],1460,04,2017,SEPTIEMBRE
DECRETO 1459 DEL 04 DE SEPTIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1459 DEL 04 DE SEPTIEMBRE DE 2017.pdf,['DECRETO'],1459,04,2017,SEPTIEMBRE
DECRETO 1454 DEL 04 DE SEPTIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1454 DEL 04 DE SEPTIEMBRE DE 2017.pdf,['DECRETO'],1454,04,2017,SEPTIEMBRE
DECRETO 1451 DEL 04 DE SEPTIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1451 DEL 04 DE SEPTIEMBRE DE 2017.pdf,['DECRETO'],1451,04,2017,SEPTIEMBRE
DECRETO 1450 DEL 04 DE SEPTIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1450 DEL 04 DE SEPTIEMBRE DE 2017.pdf,['DECRETO'],1450,04,2017,SEPTIEMBRE
DECRETO 1765 DEL 30 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1765 DEL 30 DE OCTUBRE DE 2017.pdf,['DECRETO'],1765,30,2017,OCTUBRE
DECRETO 1760 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1760 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1760,27,2017,OCTUBRE
DECRETO 1758 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1758 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1758,27,2017,OCTUBRE
DECRETO 1757 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1757 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1757,27,2017,OCTUBRE
DECRETO 1756 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1756 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1756,27,2017,OCTUBRE
DECRETO 1755 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1755 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1755,27,2017,OCTUBRE
DECRETO 1754 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1754 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1754,27,2017,OCTUBRE
DECRETO 1753 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1753 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1753,27,2017,OCTUBRE
DECRETO 1750 DEL 27 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1750 DEL 27 DE OCTUBRE DE 2017.pdf,['DECRETO'],1750,27,2017,OCTUBRE
DECRETO 1749 DEL 26 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1749 DEL 26 DE OCTUBRE DE 2017.pdf,['DECRETO'],1749,26,2017,OCTUBRE
DECRETO 1746 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1746 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1746,25,2017,OCTUBRE
DECRETO 1745 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1745 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1745,25,2017,OCTUBRE
DECRETO 1744 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1744 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1744,25,2017,OCTUBRE
DECRETO 1743 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1743 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1743,25,2017,OCTUBRE
DECRETO 1741 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1741 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1741,25,2017,OCTUBRE
DECRETO 1740 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1740 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1740,25,2017,OCTUBRE
DECRETO 1739 DEL 25 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1739 DEL 25 DE OCTUBRE DE 2017.pdf,['DECRETO'],1739,25,2017,OCTUBRE
DECRETO 1734 DEL 24 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1734 DEL 24 DE OCTUBRE DE 2017.pdf,['DECRETO'],1734,24,2017,OCTUBRE
DECRETO 1733 DEL 24 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1733 DEL 24 DE OCTUBRE DE 2017.pdf,['DECRETO'],1733,24,2017,OCTUBRE
DECRETO 1732 DEL 24 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1732 DEL 24 DE OCTUBRE DE 2017.pdf,['DECRETO'],1732,24,2017,OCTUBRE
DECRETO 1731 DEL 24 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1731 DEL 24 DE OCTUBRE DE 2017.pdf,['DECRETO'],1731,24,2017,OCTUBRE
DECRETO 1730 DEL 24 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1730 DEL 24 DE OCTUBRE DE 2017.pdf,['DECRETO'],1730,24,2017,OCTUBRE
DECRETO 1729 DEL 24 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1729 DEL 24 DE OCTUBRE DE 2017.pdf,['DECRETO'],1729,24,2017,OCTUBRE
DECRETO 1722 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1722 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1722,20,2017,OCTUBRE
DECRETO 1720 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1720 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1720,20,2017,OCTUBRE
DECRETO 1719 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1719 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1719,20,2017,OCTUBRE
DECRETO 1718 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1718 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1718,20,2017,OCTUBRE
DECRETO 1717 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1717 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1717,20,2017,OCTUBRE
DECRETO 1716 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1716 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1716,20,2017,OCTUBRE
DECRETO 1713 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1713 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1713,20,2017,OCTUBRE
DECRETO 1712 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1712 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1712,20,2017,OCTUBRE
DECRETO 1711 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1711 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1711,20,2017,OCTUBRE
DECRETO 1710 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1710 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1710,20,2017,OCTUBRE
DECRETO 1709 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1709 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1709,20,2017,OCTUBRE
DECRETO 1704 DEL 20 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1704 DEL 20 DE OCTUBRE DE 2017.pdf,['DECRETO'],1704,20,2017,OCTUBRE
DECRETO 1696 DEL 18 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1696 DEL 18 DE OCTUBRE DE 2017.pdf,['DECRETO'],1696,18,2017,OCTUBRE
DECRETO 1690 DEL 18 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1690 DEL 18 DE OCTUBRE DE 2017.pdf,['DECRETO'],1690,18,2017,OCTUBRE
DECRETO 1686 DEL 17 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1686 DEL 17 DE OCTUBRE DE 2017.pdf,['DECRETO'],1686,17,2017,OCTUBRE
DECRETO 1685 DEL 17 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1685 DEL 17 DE OCTUBRE DE 2017.pdf,['DECRETO'],1685,17,2017,OCTUBRE
DECRETO 1684 DEL 17 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1684 DEL 17 DE OCTUBRE DE 2017.pdf,['DECRETO'],1684,17,2017,OCTUBRE
DECRETO 1683 DEL 17 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1683 DEL 17 DE OCTUBRE DE 2017.pdf,['DECRETO'],1683,17,2017,OCTUBRE
DECRETO 1682 DEL 17 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1682 DEL 17 DE OCTUBRE DE 2017.pdf,['DECRETO'],1682,17,2017,OCTUBRE
DECRETO 1678 DEL 13 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1678 DEL 13 DE OCTUBRE DE 2017.pdf,['DECRETO'],1678,13,2017,OCTUBRE
DECRETO 1672 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1672 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1672,12,2017,OCTUBRE
DECRETO 1668 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1668 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1668,12,2017,OCTUBRE
DECRETO 1667 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1667 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1667,12,2017,OCTUBRE
DECRETO 1666 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1666 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1666,12,2017,OCTUBRE
DECRETO 1665 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1665 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1665,12,2017,OCTUBRE
DECRETO 1664 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1664 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1664,12,2017,OCTUBRE
DECRETO 1663 DEL 12 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1663 DEL 12 DE OCTUBRE DE 2017.pdf,['DECRETO'],1663,12,2017,OCTUBRE
DECRETO 1656 DEL 10 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1656 DEL 10 DE OCTUBRE DE 2017.pdf,['DECRETO'],1656,10,2017,OCTUBRE
DECRETO 1655 DEL 10 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1655 DEL 10 DE OCTUBRE DE 2017.pdf,['DECRETO'],1655,10,2017,OCTUBRE
DECRETO 1653 DEL 10 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1653 DEL 10 DE OCTUBRE DE 2017.pdf,['DECRETO'],1653,10,2017,OCTUBRE
DECRETO 1650 DEL 09 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1650 DEL 09 DE OCTUBRE DE 2017.pdf,['DECRETO'],1650,09,2017,OCTUBRE
DECRETO 1649 DEL 09 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1649 DEL 09 DE OCTUBRE DE 2017.pdf,['DECRETO'],1649,09,2017,OCTUBRE
DECRETO 1646 DEL 06 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1646 DEL 06 DE OCTUBRE DE 2017.pdf,['DECRETO'],1646,06,2017,OCTUBRE
DECRETO 1644 DEL 06 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1644 DEL 06 DE OCTUBRE DE 2017.pdf,['DECRETO'],1644,06,2017,OCTUBRE
DECRETO 1643 DEL 06 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1643 DEL 06 DE OCTUBRE DE 2017.pdf,['DECRETO'],1643,06,2017,OCTUBRE
DECRETO 1640 DEL 06 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1640 DEL 06 DE OCTUBRE DE 2017.pdf,['DECRETO'],1640,06,2017,OCTUBRE
DECRETO 1635 DEL 06 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1635 DEL 06 DE OCTUBRE DE 2017.pdf,['DECRETO'],1635,06,2017,OCTUBRE
DECRETO 1634 DEL 05 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1634 DEL 05 DE OCTUBRE DE 2017.pdf,['DECRETO'],1634,05,2017,OCTUBRE
DECRETO 1631 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1631 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1631,04,2017,OCTUBRE
DECRETO 1630 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1630 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1630,04,2017,OCTUBRE
DECRETO 1629 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1629 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1629,04,2017,OCTUBRE
DECRETO 1628 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1628 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1628,04,2017,OCTUBRE
DECRETO 1627 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1627 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1627,04,2017,OCTUBRE
DECRETO 1626 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1626 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1626,04,2017,OCTUBRE
DECRETO 1625 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1625 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1625,04,2017,OCTUBRE
DECRETO 1624 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1624 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1624,04,2017,OCTUBRE
DECRETO 1623 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1623 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1623,04,2017,OCTUBRE
DECRETO 1622 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1622 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1622,04,2017,OCTUBRE
DECRETO 1621 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1621 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1621,04,2017,OCTUBRE
DECRETO 1620 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1620 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1620,04,2017,OCTUBRE
DECRETO 1619 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1619 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1619,04,2017,OCTUBRE
DECRETO 1618 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1618 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1618,04,2017,OCTUBRE
DECRETO 1617 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1617 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1617,04,2017,OCTUBRE
DECRETO 1616 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1616 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1616,04,2017,OCTUBRE
DECRETO 1615 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1615 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1615,04,2017,OCTUBRE
DECRETO 1614 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1614 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1614,04,2017,OCTUBRE
DECRETO 1613 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1613 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1613,04,2017,OCTUBRE
DECRETO 1612 DEL 04 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1612 DEL 04 DE OCTUBRE DE 2017.pdf,['DECRETO'],1612,04,2017,OCTUBRE
DECRETO 1609 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1609 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1609,03,2017,OCTUBRE
DECRETO 1606 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1606 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1606,03,2017,OCTUBRE
DECRETO 1604 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1604 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1604,03,2017,OCTUBRE
DECRETO 1603 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1603 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1603,03,2017,OCTUBRE
DECRETO 1602 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1602 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1602,03,2017,OCTUBRE
DECRETO 1601 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1601 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1601,03,2017,OCTUBRE
DECRETO 1600 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1600 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1600,03,2017,OCTUBRE
DECRETO 1599 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1599 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1599,03,2017,OCTUBRE
DECRETO 1598 DEL 03 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1598 DEL 03 DE OCTUBRE DE 2017.pdf,['DECRETO'],1598,03,2017,OCTUBRE
DECRETO 1594 DEL 02 DE OCTUBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1594 DEL 02 DE OCTUBRE DE 2017.pdf,['DECRETO'],1594,02,2017,OCTUBRE
DECRETO 2014 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2014 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2014,30,2017,NOVIEMBRE
DECRETO 2013 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2013 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2013,30,2017,NOVIEMBRE
DECRETO 2012 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2012 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2012,30,2017,NOVIEMBRE
DECRETO 2011 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2011 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2011,30,2017,NOVIEMBRE
DECRETO 2010 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2010 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2010,30,2017,NOVIEMBRE
DECRETO 2005 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2005 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2005,30,2017,NOVIEMBRE
DECRETO 2004 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2004 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2004,30,2017,NOVIEMBRE
DECRETO 2003 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2003 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2003,30,2017,NOVIEMBRE
DECRETO 2002 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 2002 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],2002,30,2017,NOVIEMBRE
DECRETO 1998 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1998 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1998,30,2017,NOVIEMBRE
DECRETO 1997 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1997 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1997,30,2017,NOVIEMBRE
DECRETO 1996 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1996 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1996,30,2017,NOVIEMBRE
DECRETO 1983 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1983 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1983,30,2017,NOVIEMBRE
DECRETO 1980 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1980 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1980,30,2017,NOVIEMBRE
DECRETO 1979 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1979 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1979,30,2017,NOVIEMBRE
DECRETO 1978 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1978 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1978,30,2017,NOVIEMBRE
DECRETO 1977 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1977 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1977,30,2017,NOVIEMBRE
DECRETO 1976 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1976 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1976,30,2017,NOVIEMBRE
DECRETO 1975 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1975 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1975,30,2017,NOVIEMBRE
DECRETO 1974 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1974 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1974,30,2017,NOVIEMBRE
DECRETO 1973 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1973 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1973,30,2017,NOVIEMBRE
DECRETO 1972 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1972 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1972,30,2017,NOVIEMBRE
DECRETO 1971 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1971 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1971,30,2017,NOVIEMBRE
DECRETO 1970 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1970 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1970,30,2017,NOVIEMBRE
DECRETO 1969 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1969 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1969,30,2017,NOVIEMBRE
DECRETO 1968 DEL 30 DE NOVIEMBRE DE 2017,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1968 DEL 30 DE NOVIEMBRE DE 2017.pdf,['DECRETO'],1968,30,2017,NOVIEMBRE
